date,brent,crude,gasoline,heating,gas,natural
2017-08-17,51.03,47.09,1.5869,1.582,464.75,2.929
2017-08-18,52.72,48.51,1.624,1.6204,472.25,2.8930000000000002
2017-08-20,52.72,48.51,1.6224,1.6204,472.25,2.8930000000000002
2017-08-21,51.66,47.37,1.5841,1.5712,471.0,2.9619999999999997
2017-08-22,51.87,47.64,1.5908,1.5912,473.75,2.9389999999999996
2017-08-23,52.57,48.41,1.6189,1.6244,479.0,2.928
2017-08-24,52.04,47.43,1.6641,1.621,482.5,2.949
2017-08-25,52.41,47.87,1.6666,1.6223,480.0,2.892
2017-08-27,52.41,47.87,1.6057,1.6223,480.0,2.892
2017-08-28,51.89,46.57,1.7123,1.6352,484.25,2.925
2017-08-29,52.0,46.44,1.7833,1.6655,484.5,2.9610000000000003
2017-08-30,50.86,45.96,1.8847,1.6738,495.5,2.9389999999999996
2017-08-31,52.38,47.23,2.1399,1.7575,504.75,3.04
2017-09-01,52.75,47.29,1.7479,1.7468,510.75,3.07
2017-09-03,52.75,47.32,1.7047,1.7326,510.75,3.043
2017-09-04,52.34,47.41,1.6858,1.7167,504.5,3.0210000000000004
2017-09-05,53.38,48.66,1.6991,1.748,517.0,2.972
2017-09-06,54.2,49.16,1.6733,1.7595,522.25,3.0
2017-09-07,54.49,49.09,1.661,1.7861,526.0,2.9810000000000003
2017-09-08,53.78,47.48,1.6476,1.7657,527.5,2.89
2017-09-10,53.78,47.48,1.6572,1.7657,527.5,2.89
2017-09-11,53.84,48.07,1.6345,1.7427,520.25,2.95
2017-09-12,54.27,48.23,1.6563,1.7406,520.25,3.0010000000000003
2017-09-13,55.16,49.3,1.6473,1.7685,526.25,3.0580000000000003
2017-09-14,55.47,49.89,1.6287,1.7775,531.0,3.07
2017-09-15,55.62,49.89,1.6617,1.7988,534.75,3.0239999999999996
2017-09-17,55.62,49.89,1.6647,1.7988,534.75,3.0239999999999996
2017-09-18,55.48,49.91,1.6686,1.7796,525.0,3.1460000000000004
2017-09-19,55.14,49.48,1.655,1.7726,528.5,3.122
2017-09-20,56.29,50.41,1.6551,1.807,537.0,3.094
2017-09-21,56.43,50.55,1.6438,1.8153,541.25,2.946
2017-09-22,56.86,50.66,1.6684,1.8163,541.5,2.9589999999999996
2017-09-24,56.86,50.66,1.6272,1.8163,541.5,2.9589999999999996
2017-09-25,59.02,52.22,1.722,1.8563,551.5,2.9189999999999996
2017-09-26,58.44,51.88,1.6988,1.8453,546.25,2.918
2017-09-27,57.9,52.14,1.654,1.8463,548.75,2.9739999999999998
2017-09-28,57.41,51.56,1.6318,1.832,550.75,3.017
2017-09-29,57.54,51.67,1.6065,1.8117,548.25,3.0069999999999997
2017-10-01,57.54,51.67,1.5901,1.8117,548.25,3.0069999999999997
2017-10-02,56.12,50.58,1.5553,1.7665,531.0,2.9160000000000004
2017-10-03,56.0,50.42,1.5655,1.7505,526.5,2.895
2017-10-04,55.8,49.98,1.5805,1.7739,528.25,2.94
2017-10-05,57.0,50.79,1.6114,1.7863,540.25,2.923
2017-10-06,55.62,49.29,1.5588,1.7439,520.0,2.863
2017-10-08,55.62,49.29,1.5522,1.7439,520.0,2.863
2017-10-09,55.79,49.58,1.5594,1.7352,517.0,2.833
2017-10-10,56.61,50.92,1.5915,1.7649,530.75,2.891
2017-10-11,56.94,51.3,1.6092,1.7861,528.25,2.889
2017-10-12,56.25,50.6,1.5832,1.7655,528.25,2.989
2017-10-13,57.17,51.45,1.6222,1.797,533.75,3.0
2017-10-15,57.17,51.45,1.6355,1.797,533.75,3.0
2017-10-16,57.82,51.87,1.6169,1.8129,541.0,2.946
2017-10-17,57.88,51.88,1.6301,1.8098,537.25,2.9619999999999997
2017-10-18,58.15,52.04,1.6429,1.8028,533.0,2.8539999999999996
2017-10-19,57.23,51.29,1.6447,1.7767,528.25,2.873
2017-10-20,57.75,51.47,1.6781,1.8052,533.0,2.915
2017-10-22,57.75,51.47,1.6869,1.8052,533.0,2.915
2017-10-23,57.37,51.9,1.6783,1.7878,528.25,2.991
2017-10-24,58.33,52.47,1.7155,1.8221,526.0,2.9739999999999998
2017-10-25,58.44,52.18,1.7348,1.8182,533.5,2.9189999999999996
2017-10-26,59.3,52.64,1.7506,1.8419,536.25,2.89
2017-10-27,60.44,53.9,1.7686,1.8669,548.75,2.752
2017-10-29,60.44,53.9,1.7251,1.8669,548.75,2.752
2017-10-30,60.9,54.15,1.7641,1.8777,547.5,2.966
2017-10-31,61.37,54.38,1.7796,1.8845,551.0,2.8960000000000004
2017-11-01,60.49,54.3,1.741,1.8625,550.5,2.8930000000000002
2017-11-02,60.62,54.54,1.7697,1.8539,544.5,2.935
2017-11-03,62.07,55.64,1.7934,1.8866,550.25,2.984
2017-11-05,62.07,55.64,1.7953,1.8866,550.25,2.984
2017-11-06,64.27,57.35,1.83,1.9422,565.5,3.134
2017-11-07,63.69,57.2,1.8153,1.9219,563.5,3.1519999999999997
2017-11-08,63.49,56.81,1.8213,1.9216,563.0,3.175
2017-11-09,63.93,57.17,1.8197,1.9469,570.0,3.2
2017-11-10,63.52,56.74,1.8124,1.9349,570.0,3.213
2017-11-12,63.52,56.74,1.829,1.9349,570.0,3.213
2017-11-13,63.16,56.76,1.7929,1.9321,565.25,3.167
2017-11-14,62.21,55.7,1.7612,1.907,550.5,3.102
2017-11-15,61.87,55.33,1.7388,1.9087,556.0,3.08
2017-11-16,61.36,55.14,1.7137,1.9021,555.75,3.053
2017-11-17,62.72,56.55,1.7447,1.9466,562.75,3.097
2017-11-19,62.72,56.55,1.7432,1.9466,562.75,3.097
2017-11-20,62.22,56.09,1.7438,1.9321,556.0,3.0469999999999997
2017-11-21,62.57,56.83,1.7731,1.9359,558.5,3.017
2017-11-22,63.32,58.02,1.7679,1.9326,562.25,2.968
2017-11-23,63.55,58.38,1.7732,1.9403,564.5,2.904
2017-11-24,63.86,58.95,1.788,1.9529,564.75,2.813
2017-11-26,63.86,58.95,1.7854,1.9529,564.75,2.813
2017-11-27,63.84,58.11,1.7893,1.9478,564.25,2.928
2017-11-28,63.61,57.99,1.772,1.9507,565.75,3.074
2017-11-29,63.11,57.3,1.7309,1.9221,561.25,3.179
2017-11-30,63.57,57.4,1.7284,1.8927,557.0,3.025
2017-12-01,63.73,58.36,1.7416,1.9413,567.75,3.0610000000000004
2017-12-03,63.73,58.36,1.7353,1.9413,567.75,3.0610000000000004
2017-12-04,62.45,57.47,1.6922,1.8945,554.5,2.985
2017-12-05,62.86,57.62,1.7184,1.9139,555.25,2.9139999999999997
2017-12-06,61.22,55.96,1.6609,1.8613,545.75,2.9219999999999997
2017-12-07,62.2,56.69,1.7,1.897,549.0,2.763
2017-12-08,63.4,57.36,1.7166,1.9288,564.75,2.772
2017-12-10,63.4,57.36,1.7096,1.9288,564.75,2.772
2017-12-11,64.69,57.99,1.7266,1.9506,572.25,2.8280000000000003
2017-12-12,63.34,57.14,1.6976,1.9336,572.25,2.678
2017-12-13,62.44,56.6,1.6467,1.9044,562.75,2.715
2017-12-14,63.31,57.04,1.6707,1.9099,561.5,2.6839999999999997
2017-12-15,63.23,57.3,1.6548,1.9035,564.0,2.612
2017-12-17,63.23,57.3,1.6586,1.9035,564.0,2.612
2017-12-18,63.41,57.16,1.6725,1.9252,569.0,2.745
2017-12-19,63.8,57.46,1.6966,1.9399,569.0,2.6919999999999997
2017-12-20,64.56,58.09,1.7353,1.9442,575.5,2.637
2017-12-21,64.9,58.36,1.7476,1.9502,576.25,2.5980000000000003
2017-12-22,65.25,58.47,1.7623,1.9694,575.5,2.667
2017-12-25,65.25,58.59,1.7623,1.9694,575.5,2.733
2017-12-26,67.02,59.97,1.7866,2.0385,599.0,2.6430000000000002
2017-12-27,66.44,59.64,1.7915,2.0402,594.5,2.738
2017-12-28,66.72,59.84,1.793,2.0521,597.0,2.9139999999999997
2017-12-29,66.87,60.42,1.7992,2.0755,600.25,2.9530000000000003
2018-01-01,66.87,60.24,1.7969,2.0805,600.25,3.082
2018-01-02,66.57,60.37,1.7631,2.0584,597.0,3.056
2018-01-03,67.84,61.63,1.7974,2.088,606.75,3.008
2018-01-04,68.07,62.01,1.8067,2.077,608.0,2.88
2018-01-05,67.62,61.44,1.7858,2.0587,604.0,2.795
2018-01-07,67.62,61.44,1.791,2.0587,604.0,2.795
2018-01-08,67.78,61.73,1.7918,2.0454,601.0,2.835
2018-01-09,68.82,62.96,1.8362,2.0662,605.25,2.923
2018-01-10,69.2,63.57,1.8327,2.0807,612.0,2.906
2018-01-11,69.26,63.8,1.837,2.0767,612.0,3.0839999999999996
2018-01-12,69.87,64.3,1.8495,2.085,612.75,3.2
2018-01-14,69.87,64.28,1.8455,2.0854,612.75,3.116
2018-01-15,70.26,64.73,1.8565,2.1042,618.75,3.133
2018-01-16,69.15,63.73,1.8384,2.0634,614.75,3.1289999999999996
2018-01-17,69.38,63.97,1.8584,2.0691,611.75,3.2319999999999998
2018-01-18,69.31,63.95,1.8835,2.0617,611.75,3.1889999999999996
2018-01-19,68.61,63.37,1.8636,2.0584,608.0,3.185
2018-01-21,68.61,63.37,1.8665,2.0584,608.0,3.185
2018-01-22,69.03,63.49,1.8801,2.0569,614.25,3.2239999999999998
2018-01-23,69.96,64.47,1.9087,2.0861,617.75,3.444
2018-01-24,70.53,65.61,1.9164,2.1061,620.5,3.509
2018-01-25,70.42,65.51,1.9154,2.1154,627.25,3.447
2018-01-26,70.52,66.14,1.9377,2.136,628.5,3.505
2018-01-28,70.52,66.14,1.9309,2.136,628.5,3.505
2018-01-29,69.46,65.56,1.9349,2.1048,618.25,3.6310000000000002
2018-01-30,69.02,64.5,1.8954,2.0717,611.5,3.195
2018-01-31,69.05,64.73,1.9075,2.0692,611.5,2.995
2018-02-01,69.65,65.8,1.8958,2.0904,616.75,2.8560000000000003
2018-02-02,68.58,65.45,1.872,2.0535,609.25,2.846
2018-02-04,68.58,65.45,1.8655,2.0535,609.25,2.846
2018-02-05,67.62,64.15,1.8466,2.0196,607.0,2.747
2018-02-06,66.86,63.39,1.8052,1.9851,595.25,2.759
2018-02-07,65.51,61.79,1.766,1.9313,579.0,2.702
2018-02-08,64.81,61.15,1.765,1.9213,568.0,2.697
2018-02-09,62.79,59.2,1.7002,1.8551,552.25,2.5839999999999996
2018-02-11,62.79,59.2,1.7075,1.8551,552.25,2.5839999999999996
2018-02-12,62.59,59.29,1.6785,1.8389,552.25,2.552
2018-02-13,62.72,59.19,1.6853,1.8369,545.75,2.594
2018-02-14,64.36,60.6,1.713,1.8844,550.0,2.5869999999999997
2018-02-15,64.33,61.34,1.7358,1.8916,557.25,2.58
2018-02-16,64.84,61.68,1.7509,1.9104,570.25,2.5580000000000003
2018-02-18,64.84,61.72,1.7545,1.9156,570.25,2.582
2018-02-19,65.67,62.38,1.7785,1.9359,578.5,2.6060000000000003
2018-02-20,65.25,61.9,1.7503,1.9277,574.25,2.616
2018-02-21,65.42,61.68,1.7573,1.9323,575.75,2.659
2018-02-22,66.39,62.77,1.7657,1.9527,585.0,2.634
2018-02-23,67.31,63.55,1.8085,1.9694,591.0,2.625
2018-02-25,67.31,63.55,1.9925,1.9694,591.0,2.625
2018-02-26,67.5,63.91,1.8267,1.9859,599.0,2.639
2018-02-27,66.63,63.01,1.8034,1.963,594.5,2.6830000000000003
2018-02-28,65.78,61.64,1.7577,1.9136,577.0,2.667
2018-03-01,63.83,60.99,1.8964,1.8855,561.75,2.698
2018-03-02,64.37,61.25,1.9014,1.8796,563.25,2.695
2018-03-04,64.37,61.25,1.9075,1.8796,563.25,2.695
2018-03-05,65.54,62.57,1.9349,1.8967,572.0,2.7039999999999997
2018-03-06,65.79,62.6,1.9331,1.9033,571.5,2.7489999999999997
2018-03-07,64.34,61.15,1.9103,1.8746,571.75,2.7769999999999997
2018-03-08,63.61,60.12,1.8677,1.8591,566.75,2.7560000000000002
2018-03-09,65.49,62.04,1.9043,1.8866,573.75,2.7319999999999998
2018-03-11,65.49,62.04,1.9005,1.8866,573.75,2.7319999999999998
2018-03-12,64.95,61.36,1.894,1.8647,573.75,2.778
2018-03-13,64.64,60.71,1.8863,1.8739,568.75,2.786
2018-03-14,64.89,60.96,1.9243,1.8871,572.25,2.7310000000000003
2018-03-15,65.12,61.19,1.9248,1.8929,574.75,2.681
2018-03-16,66.21,62.34,1.9459,1.9118,580.5,2.688
2018-03-18,66.21,62.34,1.9395,1.9118,580.5,2.688
2018-03-19,66.05,62.06,1.9249,1.907,584.75,2.6510000000000002
2018-03-20,67.42,63.4,1.9659,1.9495,593.75,2.675
2018-03-21,69.47,65.17,2.0122,2.0037,611.0,2.638
2018-03-22,68.91,64.3,2.0096,1.9923,606.5,2.617
2018-03-23,70.45,65.88,2.0336,2.0184,611.0,2.591
2018-03-25,70.45,65.88,2.0509,2.0184,611.0,2.591
2018-03-26,70.12,65.55,2.0104,2.015,612.75,2.6180000000000003
2018-03-27,70.11,65.25,2.0135,2.0224,618.25,2.6910000000000003
2018-03-28,69.53,64.38,2.0116,2.0148,618.0,2.698
2018-03-29,70.27,64.94,2.0179,2.0284,619.75,2.733
2018-04-01,70.27,64.94,2.0277,2.0284,619.75,2.733
2018-04-02,67.64,63.01,1.9661,1.9802,613.0,2.6830000000000003
2018-04-03,68.12,63.51,1.9741,1.995,613.0,2.697
2018-04-04,68.02,63.37,1.9768,1.9773,609.0,2.718
2018-04-05,68.33,63.54,1.9816,1.9765,608.25,2.675
2018-04-06,67.11,62.06,1.9547,1.9578,602.75,2.701
2018-04-08,67.11,62.06,1.9531,1.9578,602.75,2.701
2018-04-09,68.65,63.42,1.9842,1.9966,613.25,2.693
2018-04-10,71.04,65.51,2.0409,2.0648,627.75,2.656
2018-04-11,72.06,66.82,2.0676,2.0927,647.0,2.675
2018-04-12,72.02,67.07,2.0546,2.0838,647.0,2.6860000000000004
2018-04-13,72.58,67.39,2.0654,2.1002,642.5,2.735
2018-04-15,72.58,67.39,2.0585,2.1002,642.5,2.735
2018-04-16,71.42,66.22,2.0399,2.0703,633.25,2.752
2018-04-17,71.58,66.52,2.0412,2.0571,628.0,2.738
2018-04-18,73.48,68.47,2.0683,2.0911,639.25,2.739
2018-04-19,73.78,68.29,2.0774,2.1094,651.0,2.66
2018-04-20,74.06,68.38,2.0959,2.123,641.25,2.739
2018-04-22,74.06,68.38,2.0925,2.123,641.25,2.739
2018-04-23,74.71,68.64,2.1237,2.1409,647.5,2.74
2018-04-24,73.86,67.7,2.0949,2.1276,653.75,2.781
2018-04-25,74.0,68.05,2.0897,2.136,648.0,2.786
2018-04-26,74.74,68.19,2.1123,2.16,657.75,2.821
2018-04-27,74.64,68.1,2.1269,2.1509,655.5,2.7710000000000004
2018-04-29,74.64,68.1,2.1208,2.1509,655.5,2.7710000000000004
2018-04-30,75.17,68.57,2.1292,2.1674,655.5,2.763
2018-05-01,73.13,67.25,2.0876,2.0997,648.75,2.802
2018-05-02,73.36,67.93,2.0798,2.1215,642.0,2.7539999999999996
2018-05-03,73.62,68.43,2.0875,2.1127,642.0,2.7260000000000004
2018-05-04,74.87,69.72,2.114,2.154,651.5,2.7110000000000003
2018-05-06,74.87,69.72,2.1155,2.154,651.5,2.7110000000000003
2018-05-07,76.17,70.73,2.134,2.185,665.5,2.741
2018-05-08,74.85,69.06,2.1114,2.1577,650.25,2.7319999999999998
2018-05-09,77.21,71.14,2.1673,2.218,677.0,2.737
2018-05-10,77.47,71.36,2.189,2.2228,677.0,2.8139999999999996
2018-05-11,77.12,70.7,2.1888,2.222,677.5,2.806
2018-05-13,77.12,70.7,2.184,2.222,677.5,2.806
2018-05-14,78.23,70.96,2.2002,2.2496,681.0,2.842
2018-05-15,78.43,71.31,2.2048,2.249,687.75,2.8360000000000003
2018-05-16,79.28,71.49,2.2499,2.2692,684.5,2.815
2018-05-17,79.3,71.49,2.2431,2.2808,704.25,2.859
2018-05-18,78.51,71.28,2.2333,2.2655,697.0,2.847
2018-05-20,78.51,71.28,2.2405,2.2655,697.0,2.847
2018-05-21,79.22,72.24,2.2565,2.2738,692.75,2.81
2018-05-22,79.57,72.13,2.2702,2.28,702.5,2.908
2018-05-23,79.8,71.84,2.2601,2.2896,697.0,2.9139999999999997
2018-05-24,78.79,70.71,2.2338,2.2667,698.75,2.94
2018-05-25,76.44,67.88,2.1814,2.2098,679.75,2.9389999999999996
2018-05-27,76.44,67.36,2.1814,2.1966,679.75,2.9389999999999996
2018-05-28,75.3,67.05,2.1469,2.1902,672.0,2.975
2018-05-29,75.39,66.73,2.1441,2.1859,671.75,2.875
2018-05-30,77.5,68.21,2.1842,2.2317,684.75,2.885
2018-05-31,77.59,67.04,2.1603,2.1914,685.5,2.952
2018-06-01,76.79,65.81,2.1434,2.1763,671.25,2.9619999999999997
2018-06-03,76.79,65.81,2.1384,2.1763,671.25,2.9619999999999997
2018-06-04,75.29,64.75,2.1224,2.1525,666.0,2.93
2018-06-05,75.38,65.52,2.1062,2.1416,657.5,2.89
2018-06-06,75.36,64.73,2.07,2.1266,654.75,2.8960000000000004
2018-06-07,77.32,65.95,2.1148,2.1799,668.25,2.93
2018-06-08,76.46,65.74,2.1153,2.1643,671.5,2.89
2018-06-10,76.46,65.74,2.1078,2.1643,671.5,2.89
2018-06-11,76.46,66.1,2.1049,2.1607,671.5,2.949
2018-06-12,75.88,66.36,2.0899,2.1618,671.5,2.9389999999999996
2018-06-13,76.74,66.64,2.1252,2.1851,666.0,2.963
2018-06-14,75.94,66.89,2.091,2.1587,660.75,2.965
2018-06-15,73.44,65.06,2.0232,2.087,640.75,3.022
2018-06-17,73.44,65.06,2.0161,2.087,640.75,3.022
2018-06-18,75.34,65.85,2.0546,2.1316,648.0,2.951
2018-06-19,75.08,65.07,2.0379,2.1218,647.75,2.9
2018-06-20,74.74,66.22,2.0235,2.1071,647.25,2.964
2018-06-21,73.05,65.54,2.0123,2.0701,634.5,2.975
2018-06-22,75.55,68.58,2.0705,2.1254,645.5,2.945
2018-06-24,75.55,68.58,2.0335,2.1254,645.5,2.945
2018-06-25,74.73,68.08,2.0515,2.1004,642.5,2.923
2018-06-26,76.31,70.53,2.0746,2.129,643.75,2.9389999999999996
2018-06-27,77.62,72.76,2.1336,2.1772,666.0,2.9960000000000004
2018-06-28,77.85,73.45,2.1329,2.1782,665.25,2.94
2018-06-29,79.44,74.15,2.1791,2.2093,675.75,2.924
2018-07-01,79.44,74.15,2.1365,2.2093,675.75,2.924
2018-07-02,77.3,73.94,2.1048,2.1558,663.5,2.862
2018-07-03,77.76,74.14,2.1176,2.1642,656.25,2.87
2018-07-04,78.24,74.13,2.1235,2.1724,666.5,2.841
2018-07-05,77.39,72.94,2.1293,2.1787,671.0,2.8369999999999997
2018-07-06,77.11,73.8,2.1085,2.1684,664.5,2.858
2018-07-08,77.11,73.8,2.113,2.1684,664.5,2.858
2018-07-09,78.07,73.85,2.1485,2.1957,671.75,2.8280000000000003
2018-07-10,78.86,74.11,2.1603,2.2218,677.75,2.7880000000000003
2018-07-11,73.4,70.38,2.0614,2.1008,664.5,2.8289999999999997
2018-07-12,74.45,70.33,2.0717,2.1231,664.5,2.7969999999999997
2018-07-13,75.33,71.01,2.1067,2.1334,654.25,2.752
2018-07-15,75.33,71.01,2.1015,2.1334,654.25,2.752
2018-07-16,71.84,68.06,2.0022,2.0543,633.5,2.759
2018-07-17,72.16,68.08,2.0261,2.0701,632.25,2.74
2018-07-18,72.9,68.76,2.0444,2.0903,631.0,2.721
2018-07-19,72.58,69.46,2.0435,2.0901,641.5,2.7689999999999997
2018-07-20,73.07,70.46,2.069,2.1044,644.75,2.7569999999999997
2018-07-22,73.07,70.46,2.0675,2.1044,644.75,2.7569999999999997
2018-07-23,73.06,67.89,2.0914,2.118,650.75,2.721
2018-07-24,73.44,68.52,2.0956,2.1326,655.75,2.7319999999999998
2018-07-25,73.93,69.3,2.1231,2.1512,656.75,2.775
2018-07-26,74.54,69.61,2.1623,2.1769,663.75,2.78
2018-07-27,74.29,68.69,2.1619,2.1552,665.75,2.822
2018-07-29,74.29,68.69,2.1135,2.1552,665.75,2.822
2018-07-30,74.97,70.13,2.1603,2.171,662.75,2.7969999999999997
2018-07-31,74.25,68.76,2.1291,2.1319,654.25,2.782
2018-08-01,72.39,67.66,2.0451,2.0974,638.0,2.758
2018-08-02,73.45,68.96,2.0681,2.1318,645.75,2.8160000000000003
2018-08-03,73.21,68.49,2.0655,2.1269,650.0,2.853
2018-08-05,73.21,68.49,2.0614,2.1269,650.0,2.853
2018-08-06,73.75,69.01,2.0651,2.1393,655.5,2.86
2018-08-07,74.65,69.17,2.104,2.1691,658.75,2.897
2018-08-08,72.28,66.94,2.0195,2.1157,646.75,2.949
2018-08-09,72.07,66.81,1.9999,2.1119,647.25,2.955
2018-08-10,72.81,67.63,2.0392,2.1397,647.25,2.944
2018-08-12,72.81,67.63,2.0412,2.1397,647.25,2.944
2018-08-13,72.61,67.2,2.0147,2.137,655.0,2.93
2018-08-14,72.46,67.04,2.0341,2.1287,654.75,2.9589999999999996
2018-08-15,70.76,65.01,1.9974,2.0904,636.75,2.94
2018-08-16,71.43,65.46,1.9874,2.0964,641.75,2.908
2018-08-17,71.83,65.91,1.9809,2.0982,646.75,2.946
2018-08-19,71.83,65.91,1.9765,2.0982,646.75,2.946
2018-08-20,72.21,66.43,2.0151,2.1138,644.75,2.9410000000000003
2018-08-21,72.63,67.35,2.0179,2.1236,651.5,2.98
2018-08-22,74.78,67.86,2.068,2.1683,663.75,2.9560000000000004
2018-08-23,74.73,67.83,2.0592,2.1754,666.75,2.964
2018-08-24,75.82,68.72,2.0779,2.2022,679.25,2.917
2018-08-26,75.82,68.72,1.974,2.2022,679.25,2.917
2018-08-27,76.21,68.87,2.0896,2.2149,678.75,2.8760000000000003
2018-08-28,75.95,68.53,2.0787,2.2114,684.0,2.852
2018-08-29,77.14,69.51,2.106,2.2421,684.25,2.895
2018-08-30,77.77,70.25,2.1435,2.2483,688.0,2.8739999999999997
2018-08-31,77.42,69.8,2.1437,2.2413,654.25,2.9160000000000004
2018-09-02,77.42,69.92,1.9997,2.2474,654.25,2.897
2018-09-03,78.15,70.12,2.0305,2.2693,697.0,2.865
2018-09-04,78.17,69.87,1.9942,2.2547,697.0,2.823
2018-09-05,77.27,68.72,1.9648,2.2345,687.75,2.795
2018-09-06,76.5,67.77,1.951,2.2091,678.5,2.772
2018-09-07,76.83,67.75,1.97,2.2182,675.5,2.7760000000000002
2018-09-09,76.83,67.75,1.9844,2.2182,675.5,2.7760000000000002
2018-09-10,77.37,67.54,1.9592,2.2178,681.75,2.804
2018-09-11,79.06,69.25,2.0142,2.252,687.0,2.8280000000000003
2018-09-12,79.74,70.37,2.0348,2.2577,687.0,2.8289999999999997
2018-09-13,78.18,68.59,1.9929,2.2235,683.5,2.8169999999999997
2018-09-14,78.09,68.99,1.9702,2.2092,680.0,2.767
2018-09-16,78.09,68.99,1.9752,2.2092,680.0,2.767
2018-09-17,78.05,68.91,1.9768,2.2064,681.5,2.8139999999999996
2018-09-18,79.03,69.85,2.0049,2.2357,685.0,2.9330000000000003
2018-09-19,79.4,71.12,2.0207,2.2466,688.0,2.908
2018-09-20,78.7,70.8,2.0146,2.228,688.0,2.9760000000000004
2018-09-21,78.8,70.78,2.0171,2.226,688.0,2.977
2018-09-23,78.8,70.78,2.0248,2.226,688.0,2.977
2018-09-24,81.2,72.08,2.0547,2.2859,701.75,3.0380000000000003
2018-09-25,81.87,72.28,2.0677,2.3053,713.75,3.082
2018-09-26,81.34,71.57,2.0585,2.2998,710.75,3.0210000000000004
2018-09-27,81.72,72.12,2.0824,2.3231,712.75,3.056
2018-09-28,82.72,73.25,2.1012,2.3518,724.25,3.008
2018-09-30,82.72,73.25,2.093,2.3518,724.25,3.008
2018-10-01,84.98,75.3,2.1275,2.4079,734.0,3.094
2018-10-02,84.8,75.23,2.1269,2.4076,740.75,3.1660000000000004
2018-10-03,86.29,76.41,2.1378,2.4372,740.75,3.23
2018-10-04,84.58,74.33,2.1004,2.3997,743.25,3.165
2018-10-05,84.16,74.34,2.0861,2.3923,741.25,3.1430000000000002
2018-10-07,84.16,74.34,2.0715,2.3923,741.25,3.1430000000000002
2018-10-08,83.91,74.29,2.0937,2.3942,735.75,3.267
2018-10-09,85.0,74.96,2.0774,2.4238,743.75,3.266
2018-10-10,83.09,73.17,2.0204,2.3949,738.5,3.284
2018-10-11,80.26,70.97,1.9327,2.3322,738.5,3.222
2018-10-12,80.43,71.34,1.942,2.3213,718.0,3.161
2018-10-14,80.43,71.34,1.9656,2.3213,718.0,3.161
2018-10-15,80.78,71.78,1.9443,2.3257,715.75,3.242
2018-10-16,81.41,71.92,1.9773,2.3402,715.5,3.239
2018-10-17,80.05,69.75,1.9187,2.3111,711.25,3.32
2018-10-18,79.29,68.65,1.8911,2.2949,713.75,3.198
2018-10-19,79.78,69.12,1.9139,2.302,714.75,3.25
2018-10-21,79.78,69.12,1.9135,2.302,714.75,3.25
2018-10-22,79.83,69.17,1.9067,2.3181,716.25,3.138
2018-10-23,76.44,66.43,1.8368,2.2484,702.5,3.2119999999999997
2018-10-24,76.17,66.82,1.8223,2.2521,700.0,3.1660000000000004
2018-10-25,76.89,67.33,1.8129,2.2781,706.75,3.202
2018-10-26,77.62,67.59,1.815,2.303,713.5,3.185
2018-10-28,77.62,67.59,1.8075,2.303,713.5,3.185
2018-10-29,77.34,67.04,1.8249,2.2843,711.5,3.185
2018-10-30,75.91,66.18,1.8059,2.2598,701.75,3.187
2018-10-31,75.47,65.31,1.768,2.2618,709.25,3.261
2018-11-01,72.89,63.69,1.7165,2.2008,685.75,3.237
2018-11-02,72.83,63.14,1.7083,2.1728,678.25,3.284
2018-11-04,72.83,63.14,1.701,2.1728,678.25,3.284
2018-11-05,73.17,63.1,1.6919,2.1963,682.0,3.5669999999999997
2018-11-06,72.13,62.21,1.694,2.1883,677.5,3.555
2018-11-07,72.07,61.67,1.6474,2.2371,692.75,3.555
2018-11-08,70.65,60.67,1.6443,2.1683,681.5,3.543
2018-11-09,70.18,60.19,1.6214,2.1728,669.5,3.719
2018-11-11,70.18,60.19,1.6368,2.1728,669.5,3.719
2018-11-12,70.12,59.93,1.6367,2.1556,669.5,3.7880000000000003
2018-11-13,65.47,55.69,1.5427,2.0625,639.0,4.101
2018-11-14,66.12,56.25,1.5606,2.0959,644.5,4.837
2018-11-15,66.62,56.46,1.5566,2.0741,637.75,4.038
2018-11-16,66.76,56.46,1.577,2.0737,633.25,4.272
2018-11-18,66.76,56.46,1.5875,2.0737,633.25,4.272
2018-11-19,66.79,56.76,1.5829,2.0864,630.5,4.7
2018-11-20,62.53,53.43,1.4959,1.9902,613.0,4.523
2018-11-21,63.48,54.63,1.5107,1.9702,606.0,4.4510000000000005
2018-11-22,62.6,54.02,1.493,1.9612,598.25,4.268
2018-11-23,58.8,50.42,1.3913,1.8762,576.75,4.308
2018-11-25,58.8,50.42,1.3859,1.8762,576.75,4.308
2018-11-26,60.48,51.63,1.4426,1.893,585.75,4.248
2018-11-27,60.21,51.56,1.4208,1.886,578.5,4.262
2018-11-28,58.76,50.29,1.3979,1.8384,566.0,4.715
2018-11-29,59.51,51.45,1.4547,1.8436,559.75,4.646
2018-11-30,58.71,50.93,1.4413,1.8455,550.75,4.612
2018-12-02,58.71,50.93,1.436,1.8455,550.75,4.612
2018-12-03,61.69,52.95,1.4314,1.8875,577.75,4.3389999999999995
2018-12-04,62.08,53.25,1.4434,1.9009,587.25,4.457
2018-12-05,61.56,52.89,1.4456,1.8886,586.75,4.468999999999999
2018-12-06,60.06,51.49,1.4334,1.8582,556.5,4.327
2018-12-07,61.67,52.61,1.4858,1.8862,587.25,4.488
2018-12-09,61.67,52.61,1.4769,1.8862,587.25,4.488
